orf	Mw	PI	Protein.Length	GRAVY.Score	Aromaticity.Score	CAI	Codon.Bias	FOP.Score	Ala	Cys	Asp	Glu	Phe	Gly	His	Ile	Lys	Leu	Met	Asn	Pro	Gln	Arg	Ser	Thr	Val	Trp	Tyr	INSTABILITY.INDEX..II.	ALIPHATIC.INDEX	mRNA	abundance	density	occupancy	transcripthl	transcriptsyn	halflife	noise	hydro	AP	ID	tAI	GC	helix	sheet	coil	TF	kinase	PPI	ePPI
YMR103C	13274	10.79	120	0.13	0.06	0.06	0	0.38	0.091666667	0.025	0.041666667	0.041666667	0.05	0.058333333	0.016666667	0.05	0.05	0.191666667	0.025	0	0.066666667	0.016666667	0.1	0.091666667	0.058333333	0.016666667	0	0.008333333	49.94	106.64	0.4	NA	0.83	0.75	NA	NA	NA	NA	0.589585	1213.26	0.225	NA	0.509642	0.441667	0	0.558333	5	NA	NA	0
YMR104C	76665.1	7.74	677	-0.43	0.09	0.13	0.03	0.44	0.039881832	0.008862629	0.069423929	0.05465288	0.048744461	0.062038405	0.031019202	0.070901034	0.084194978	0.11225997	0.014771049	0.044313146	0.05465288	0.035450517	0.039881832	0.094534712	0.050221566	0.038404727	0.011816839	0.033973412	40.71	83.63	0.3	10.3553511	0.1	0.6	NA	NA	71	NA	0.276215	2555.81	0.483013	0.3574761	0.40118	0.183161	0.104874	0.711965	NA	NA	34	7
YMR105C	63084	6.59	569	-0.34	0.11	0.31	0.39	0.66	0.068541301	0.010544815	0.063268893	0.061511424	0.050966608	0.091388401	0.019332162	0.077328647	0.086115993	0.066783831	0.014059754	0.049209139	0.04745167	0.0228471	0.029876977	0.066783831	0.057996485	0.056239016	0.012302285	0.04745167	27.27	76.34	0.3	11.88798213	0.63	0.75	NA	NA	43	23.108	0.276652	2431.37	0.0632689	0.4800066	0.411696	0.326889	0.156415	0.516696	4	NA	88	7
YMR105W-A	7232.8	10.12	64	0.57	0.14	0.09	-0.05	0.42	0.046875	0.03125	0	0.015625	0.09375	0.078125	0.015625	0.09375	0.046875	0.0625	0.0625	0.015625	0.03125	0.0625	0.046875	0.078125	0.078125	0.09375	0	0.046875	31.83	87.81	NA	NA	NA	NA	NA	NA	NA	NA	1.13957	1302.45	0.171875	NA	0.369231	0	0.8125	0.1875	NA	NA	NA	0
YMR106C	71222.7	4.89	629	-0.42	0.07	0.12	0.02	0.44	0.034976153	0.017488076	0.06836248	0.082670906	0.031796502	0.033386328	0.012718601	0.06200318	0.079491256	0.104928458	0.020667727	0.052464229	0.046104928	0.042925278	0.041335453	0.095389507	0.06518283	0.074721781	0.004769475	0.028616852	41.2	86.23	0.1	8.483815777	NA	NA	NA	NA	16	NA	0.312075	1620.71	0.227345	0.3606455	0.395238	0.27663	0.170111	0.553259	1	NA	31	6
YMR107W	13179.7	6.81	115	-1.17	0.08	0.1	0.05	0.46	0.034782609	0	0.07826087	0.07826087	0.034782609	0.069565217	0.026086957	0.026086957	0.069565217	0.043478261	0.034782609	0.069565217	0.043478261	0.060869565	0.07826087	0.113043478	0.026086957	0.069565217	0.008695652	0.034782609	58.92	46.4	NA	8.016808288	0.86	0.76	NA	NA	27	NA	0.0536309	113.236	0.573913	0.366526	0.425287	0.278261	0.0608696	0.66087	NA	NA	8	0
YMR108W	74941.7	8.87	687	-0.26	0.07	0.26	0.36	0.63	0.094614265	0.004366812	0.04657933	0.056768559	0.03930131	0.07860262	0.023289665	0.053857351	0.065502183	0.075691412	0.030567686	0.043668122	0.064046579	0.04657933	0.043668122	0.061135371	0.062590975	0.07860262	0.010189229	0.020378457	38.54	79.29	3.7	14.9612688	0.52	0.74	33.38	49.95	40	NA	0.301647	2001.92	0.126638	0.4586752	0.435562	0.346434	0.0960699	0.557496	4	NA	46	5
YMR109W	136933.2	9.73	1219	-0.55	0.08	0.18	0.15	0.52	0.089417555	0.007383101	0.051681706	0.056603774	0.034454471	0.051681706	0.021328958	0.070549631	0.077112387	0.069729286	0.017227235	0.055783429	0.055783429	0.051681706	0.057424118	0.073831009	0.058244463	0.050861362	0.008203445	0.041017227	43.35	73.79	0.4	11.15481811	0.29	0.75	NA	NA	168	1.492	0.238188	5598.34	0.317473	NA	0.400273	0.345365	0.109926	0.544709	NA	NA	72	21
YMR110C	59975.4	6.74	532	-0.14	0.11	0.16	0.07	0.48	0.054511278	0.013157895	0.052631579	0.063909774	0.060150376	0.056390977	0.020676692	0.090225564	0.071428571	0.090225564	0.016917293	0.054511278	0.058270677	0.02443609	0.037593985	0.073308271	0.058270677	0.058270677	0.007518797	0.037593985	38.81	88.94	0.8	11.51668495	0.67	0.7	9.63	6.86	321	NA	0.395725	2801.3	0.0432331	0.3828173	0.372107	0.409774	0.110902	0.479323	1	NA	37	1
YMR111C	52368.9	7.03	462	-0.94	0.07	0.12	0.03	0.44	0.051948052	0.004329004	0.060606061	0.084415584	0.032467532	0.064935065	0.019480519	0.056277056	0.056277056	0.071428571	0.021645022	0.073593074	0.054112554	0.041125541	0.084415584	0.084415584	0.069264069	0.034632035	0.004329004	0.03030303	38.77	61.76	0.3	7.894817763	0.34	0.72	NA	NA	10	NA	0.103132	607.519	0.409091	0.3476148	0.413967	0.361472	0.012987	0.625541	NA	NA	3	1
YMR112C	15166.4	5.03	131	-0.81	0.05	0.11	0	0.42	0.022900763	0.007633588	0.045801527	0.114503817	0.030534351	0.030534351	0.007633588	0.045801527	0.099236641	0.129770992	0.030534351	0.061068702	0.038167939	0.099236641	0.038167939	0.06870229	0.06870229	0.045801527	0	0.015267176	43.33	79.71	1.3	8.62935662	0.76	0.8	7.2	10.69	116	NA	0.213088	442.424	0.450382	0.3259929	0.396465	0.687023	0.0305344	0.282443	NA	NA	32	11
YMR113W	47847.7	6.82	427	-0.12	0.07	0.12	0.04	0.45	0.044496487	0.025761124	0.044496487	0.06323185	0.028103044	0.067915691	0.030444965	0.072599532	0.053864169	0.12412178	0.021077283	0.06557377	0.039812646	0.039812646	0.044496487	0.058548009	0.06323185	0.072599532	0.009367681	0.030444965	33.26	98.92	0.9	11.19229281	0.55	0.73	10.99	6.6	54	NA	0.341909	1677.42	0.0187354	0.3608425	0.39486	0.386417	0.138173	0.47541	NA	NA	7	2
YMR114C	42902.9	7.91	368	-1.01	0.1	0.13	0.04	0.45	0.035326087	0.010869565	0.081521739	0.089673913	0.035326087	0.057065217	0.008152174	0.029891304	0.111413043	0.078804348	0.029891304	0.051630435	0.046195652	0.035326087	0.0625	0.0625	0.0625	0.051630435	0.024456522	0.035326087	41.45	56.03	0.2	NA	0.09	0.72	NA	NA	49	NA	0.122856	1221.87	0.429348	0.3597974	0.417344	0.0951087	0.133152	0.771739	NA	NA	1	0
YMR115W	58008.5	8.61	501	-0.54	0.08	0.13	0	0.43	0.073852295	0.00998004	0.053892216	0.095808383	0.041916168	0.027944112	0.017964072	0.055888224	0.103792415	0.123752495	0.02994012	0.047904192	0.035928144	0.041916168	0.053892216	0.077844311	0.031936128	0.035928144	0.011976048	0.027944112	46.99	81.92	0.4	13.13089227	0.31	0.72	11.15	4.82	156	NA	0.251496	2260.13	0.197605	0.3703648	0.37583	0.630739	0.0139721	0.355289	NA	NA	1	1
YMR116C	34800.6	6.16	319	-0.13	0.09	0.78	0.85	0.92	0.109717868	0.006269592	0.078369906	0.028213166	0.031347962	0.068965517	0.021943574	0.05015674	0.059561129	0.090909091	0.021943574	0.047021944	0.02507837	0.037617555	0.031347962	0.087774295	0.072100313	0.07523511	0.034482759	0.021943574	25.15	84.04	43.9	18.34516265	0.73	0.84	66.78	112.95	157	NA	0.29386	492.632	0.0344828	NA	0.457291	0	0.510972	0.489028	1	1	211	73
YMR117C	24591.9	4.58	213	-0.75	0.05	0.15	0.06	0.46	0.03286385	0	0.089201878	0.126760563	0.018779343	0.03286385	0.009389671	0.075117371	0.112676056	0.131455399	0.014084507	0.079812207	0.023474178	0.023474178	0.046948357	0.079812207	0.018779343	0.056338028	0.004694836	0.023474178	46.68	95.01	0.2	10.77313921	0.47	0.7	NA	NA	74	-0.846	0.110714	222.569	0.455399	0.3699549	0.352025	0.633803	0.0657277	0.300469	4	2	46	12
YMR118C	22317.2	10.23	196	0	0.13	0.11	0.03	0.43	0.051020408	0	0.025510204	0.040816327	0.056122449	0.076530612	0.035714286	0.06122449	0.056122449	0.107142857	0.035714286	0.035714286	0.035714286	0.025510204	0.051020408	0.091836735	0.071428571	0.071428571	0.030612245	0.040816327	33.85	86.48	NA	NA	0.17	0.54	NA	NA	NA	NA	0.519994	3478.31	0.168367	0.3447546	0.416244	0.586735	0	0.413265	1	NA	20	2
YMR119W	71435.6	5.59	624	-0.02	0.13	0.14	0.02	0.44	0.03525641	0.030448718	0.052884615	0.0625	0.080128205	0.040064103	0.012820513	0.072115385	0.057692308	0.112179487	0.019230769	0.064102564	0.036858974	0.019230769	0.043269231	0.107371795	0.051282051	0.056089744	0.011217949	0.03525641	43.49	87.32	0.4	NA	0.16	0.76	13.98	15.48	NA	NA	0.516663	6893.62	0.121795	0.3574107	0.362134	0.426282	0.0480769	0.525641	6	NA	5	2
YMR119W-A	14516.7	10.1	124	0.9	0.18	0.08	-0.09	0.39	0.10483871	0.008064516	0.008064516	0.040322581	0.088709677	0.040322581	0.008064516	0.10483871	0.048387097	0.137096774	0.032258065	0.032258065	0.016129032	0.032258065	0.056451613	0.024193548	0.024193548	0.10483871	0.024193548	0.064516129	21.72	123.31	NA	NA	NA	NA	NA	NA	NA	NA	1.04315	5170.34	0.00806452	NA	0.346667	0.814516	0.0967742	0.0887097	NA	NA	NA	0
YMR120C	65257.9	6.52	592	-0.2	0.08	0.32	0.41	0.67	0.103040541	0.010135135	0.059121622	0.064189189	0.035472973	0.059121622	0.02027027	0.069256757	0.065878378	0.08277027	0.010135135	0.040540541	0.052364865	0.037162162	0.047297297	0.076013514	0.040540541	0.079391892	0.010135135	0.037162162	40.95	88.21	3.7	15.89415461	0.6	0.58	36.23	5.75	39	14.516	0.33722	2214.18	0.0118243	NA	0.413716	0.356419	0.126689	0.516892	2	NA	22	3
YMR121C	24463.9	11.91	204	-1.19	0.1	0.44	0.62	0.78	0.073529412	0.004901961	0.024509804	0.044117647	0.019607843	0.06372549	0.024509804	0.029411765	0.107843137	0.06372549	0.004901961	0.06372549	0.034313725	0.044117647	0.161764706	0.029411765	0.049019608	0.073529412	0.024509804	0.058823529	43.63	56.26	1.6	9.493855449	0.76	0.82	13.03	23.25	142	-0.852	0.105819	589.214	0.362745	0.5486628	0.442276	0.25	0.171569	0.578431	5	NA	99	19
YMR122C	14160.1	11.04	124	0.06	0.1	0.08	0	0.42	0.080645161	0.048387097	0.024193548	0.032258065	0.072580645	0.064516129	0.024193548	0.064516129	0.048387097	0.112903226	0.016129032	0.032258065	0.040322581	0.032258065	0.120967742	0.040322581	0.056451613	0.064516129	0	0.024193548	40.71	89.83	NA	NA	0.8	0.65	NA	NA	NA	NA	0.67489	1926.51	0.169355	NA	0.490666	0.193548	0.233871	0.572581	NA	NA	NA	0
YMR122W-A	7985	10.87	84	0.41	0.04	0.39	0.61	0.78	0.202380952	0	0	0	0.023809524	0.047619048	0	0.047619048	0.047619048	0.023809524	0.035714286	0.071428571	0.023809524	0	0	0.273809524	0.095238095	0.095238095	0	0.011904762	28.6	77.1	NA	15.5951409	NA	NA	6.76	225.32	NA	1.321	0.801241	1330.86	0.380952	NA	0.498039	0.202381	0.130952	0.666667	NA	NA	3	0
YMR123W	13961.1	6.79	122	-0.12	0.11	0.15	0.12	0.5	0.081967213	0.008196721	0.06557377	0.057377049	0.057377049	0.024590164	0.024590164	0.081967213	0.073770492	0.114754098	0.008196721	0.049180328	0.016393443	0.032786885	0.040983607	0.098360656	0.06557377	0.049180328	0.032786885	0.016393443	54.1	93.31	5.6	12.48934624	0.81	0.84	18.05	33.15	57	-2.005	0.751978	3456.58	0.409836	0.3580467	0.425474	0.614754	0	0.385246	NA	NA	4	1
YMR124W	105911.3	6.87	943	-1.07	0.06	0.14	0.06	0.46	0.043478261	0	0.053022269	0.067868505	0.031813362	0.050901379	0.01378579	0.044538706	0.061505832	0.071049841	0.032873807	0.098621421	0.064687169	0.08271474	0.05514316	0.120890774	0.056203606	0.026511135	0.001060445	0.023329799	59.34	54.96	0.6	7.375039431	0.17	0.72	6.91	9.56	430	NA	0.061535	69.7861	0.556734	0.3784181	0.399011	0.197243	0.00212089	0.800636	NA	3	4	1
YMR125W	99979.9	4.54	861	-0.28	0.13	0.19	0.11	0.5	0.049941928	0.004645761	0.06155633	0.087108014	0.070847851	0.034843206	0.009291521	0.080139373	0.06039489	0.105691057	0.013937282	0.081300813	0.039488966	0.030197445	0.044134727	0.06039489	0.054587689	0.056910569	0.012775842	0.041811847	37.48	87.77	1.1	13.46403515	0.41	0.62	15.79	18.41	65	0.58	0.359811	7876.86	0.0743322	0.4169458	0.343774	0.551684	0.010453	0.437863	3	NA	107	56
YMR126C	39186.2	7.32	342	-0.24	0.11	0.14	0.01	0.43	0.049707602	0.01754386	0.070175439	0.055555556	0.067251462	0.035087719	0.032163743	0.067251462	0.064327485	0.108187135	0.014619883	0.061403509	0.046783626	0.01754386	0.058479532	0.090643275	0.040935673	0.064327485	0.002923977	0.035087719	40.88	86.8	0.6	10.22881869	0.1	0.65	6.84	21.62	NA	NA	0.426111	3687.75	0.143275	0.3636789	0.3586	0.397661	0.00877193	0.593567	2	NA	2	0
YMR127C	39223.9	9.55	338	-0.33	0.14	0.1	-0.04	0.39	0.020710059	0.029585799	0.041420118	0.044378698	0.050295858	0.071005917	0.017751479	0.056213018	0.100591716	0.124260355	0.014792899	0.044378698	0.032544379	0.053254438	0.035502959	0.076923077	0.053254438	0.047337278	0.017751479	0.068047337	35.28	81.63	0.4	NA	0.29	0.68	6.88	9.62	6	NA	0.325753	2348.71	0.115385	0.3226927	0.378565	0.263314	0.127219	0.609467	NA	NA	48	20
YMR128W	144939.1	6.26	1267	-0.7	0.08	0.17	0.09	0.49	0.045777427	0.00789266	0.063930545	0.101026046	0.044198895	0.054459353	0.01973165	0.063930545	0.097079716	0.077348066	0.026045777	0.047355959	0.050513023	0.037095501	0.054459353	0.06866614	0.052091555	0.056037885	0.004735596	0.027624309	45.42	71.43	1.3	10.96578428	0.12	0.72	14.57	34.42	393	0.517	0.241146	3650.85	0.294396	0.4025721	0.382229	0.319653	0.0828729	0.597474	NA	NA	152	93
YMR129W	151642.6	6.72	1337	-0.32	0.11	0.16	0.06	0.47	0.035153328	0.011219147	0.059087509	0.063575168	0.05684368	0.049364248	0.021690352	0.08526552	0.079281975	0.080777861	0.011967091	0.051608078	0.052356021	0.032909499	0.035153328	0.100224383	0.059835453	0.062827225	0.003739716	0.047120419	36.01	82.74	0.7	11.73555602	0.17	0.7	16.63	15.66	46	NA	0.286425	8001.4	0.117427	0.3802367	0.365222	0.038893	0.401645	0.559461	1	NA	21	12
YMR130W	35273.6	6.18	302	-0.38	0.13	0.13	-0.02	0.43	0.043046358	0.006622517	0.062913907	0.072847682	0.049668874	0.043046358	0.023178808	0.092715232	0.079470199	0.105960265	0.016556291	0.062913907	0.056291391	0.026490066	0.039735099	0.056291391	0.046357616	0.039735099	0.016556291	0.059602649	27.33	87.47	0.7	NA	0.52	0.8	7.97	15.99	NA	NA	0.249548	1620.16	0.00993377	NA	0.367437	0.417219	0.0927152	0.490066	NA	NA	NA	0
YMR131C	57216.5	4.23	511	-0.66	0.06	0.21	0.17	0.53	0.056751468	0.007827789	0.093933464	0.090019569	0.019569472	0.048923679	0.019569472	0.060665362	0.064579256	0.076320939	0.011741683	0.052837573	0.052837573	0.048923679	0.031311155	0.082191781	0.066536204	0.070450098	0.023483366	0.021526419	52.72	75.68	4.9	NA	0.46	0.67	24.41	35.43	NA	-0.865	0.230832	938.655	0.228963	0.441016	0.402344	0.0704501	0.307241	0.622309	2	1	118	77
YMR132C	24673.7	9.27	208	-0.87	0.1	0.14	-0.01	0.44	0.028846154	0.028846154	0.052884615	0.086538462	0.033653846	0.028846154	0.014423077	0.052884615	0.125	0.081730769	0.028846154	0.086538462	0.033653846	0.043269231	0.052884615	0.057692308	0.043269231	0.057692308	0.014423077	0.048076923	47.61	65.79	0.2	11.57931594	0.75	0.7	3.51	8.71	38	NA	0.199588	658.89	0.139423	0.361832	0.352472	0.384615	0.1875	0.427885	NA	NA	4	0
YMR133W	48719.1	9.69	428	-0.69	0.06	0.13	0.06	0.47	0.028037383	0.01635514	0.039719626	0.063084112	0.03271028	0.030373832	0.009345794	0.063084112	0.081775701	0.081775701	0.025700935	0.098130841	0.058411215	0.063084112	0.049065421	0.088785047	0.086448598	0.058411215	0.009345794	0.01635514	44.4	72.66	NA	NA	NA	NA	NA	NA	NA	NA	0.159873	765.219	0.380841	0.3645985	0.382284	0.130841	0.149533	0.719626	2	NA	18	0
YMR134W	27911.3	5.12	237	-0.32	0.11	0.13	-0.04	0.41	0.012658228	0.016877637	0.067510549	0.113924051	0.063291139	0.050632911	0.029535865	0.084388186	0.084388186	0.130801688	0.012658228	0.046413502	0.025316456	0.016877637	0.054852321	0.046413502	0.042194093	0.05907173	0	0.042194093	32.6	95.82	0.7	11.52649924	0.66	0.69	7.52	12.79	141	1.426	0.432267	1435.54	0.122363	NA	0.352941	0.261603	0.274262	0.464135	2	NA	13	1
YMR135C	51728.9	7.36	455	-0.57	0.09	0.09	-0.04	0.41	0.041758242	0.008791209	0.03956044	0.07032967	0.043956044	0.054945055	0.024175824	0.074725275	0.079120879	0.101098901	0.021978022	0.094505495	0.028571429	0.059340659	0.028571429	0.096703297	0.059340659	0.028571429	0.010989011	0.032967033	37.49	78.09	1	9.319672121	0.22	0.74	7.65	9.89	156	NA	0.210366	2019.68	0.287912	0.3408446	0.418128	0.430769	0.0131868	0.556044	17	NA	14	0
YMR135W-A	20406.3	10.86	177	-0.61	0.09	0.1	0.02	0.43	0.04519774	0.033898305	0.02259887	0.028248588	0.050847458	0.04519774	0.056497175	0.039548023	0.101694915	0.079096045	0.033898305	0.050847458	0.073446328	0.033898305	0.073446328	0.09039548	0.050847458	0.050847458	0.005649718	0.033898305	52.05	60.88	NA	NA	0.88	0.7	NA	NA	NA	NA	0.370583	1742.1	0.389831	NA	0.453184	0.169492	0.20339	0.627119	NA	NA	NA	0
YMR136W	63145.8	9	560	-0.85	0.07	0.17	0.11	0.5	0.048214286	0.008928571	0.048214286	0.032142857	0.035714286	0.025	0.048214286	0.064285714	0.048214286	0.075	0.0125	0.123214286	0.078571429	0.064285714	0.042857143	0.101785714	0.082142857	0.030357143	0.001785714	0.028571429	58.37	65.29	0.6	NA	0.06	0.48	6.56	8.55	NA	NA	0.110372	97.3408	0.425	0.3850316	0.392157	0.119643	0.0464286	0.833929	17	NA	8	0
YMR137C	76402.8	7.98	661	-0.55	0.09	0.12	-0.05	0.42	0.027231467	0.02118003	0.054462935	0.072617247	0.046898638	0.028744327	0.030257186	0.071104387	0.08774584	0.078668684	0.02269289	0.075642965	0.033282905	0.030257186	0.04387292	0.092284418	0.080181543	0.060514372	0.012102874	0.030257186	39.38	73.91	0.1	8.016808288	0.15	0.76	6.54	6.14	16	NA	0.236826	2157.57	0.252648	NA	0.358006	0.26475	0.124054	0.611195	2	NA	31	5
YMR138W	22064	5.78	191	-0.19	0.06	0.09	-0.03	0.41	0.010471204	0.036649215	0.083769634	0.073298429	0.031413613	0.057591623	0.015706806	0.09947644	0.073298429	0.130890052	0.02617801	0.047120419	0.020942408	0.036649215	0.068062827	0.057591623	0.041884817	0.062827225	0.015706806	0.010471204	37.47	104.29	0.7	8.87036472	0.52	0.71	17.05	5.85	64	NA	0.439952	1135.94	0.120419	0.2836785	0.41493	0.277487	0.209424	0.513089	2	NA	44	10
YMR139W	42999.9	6.51	370	-0.37	0.11	0.15	0.08	0.47	0.027027027	0.018918919	0.056756757	0.067567568	0.051351351	0.032432432	0.027027027	0.072972973	0.078378378	0.108108108	0.027027027	0.059459459	0.067567568	0.054054054	0.032432432	0.07027027	0.037837838	0.056756757	0.005405405	0.048648649	44.11	84.46	0.4	12.77107674	0.27	0.78	11.52	7.91	21	NA	0.275805	2052.03	0.208108	0.374839	0.373765	0.278378	0.113514	0.608108	1	NA	46	7
YMR140W	55862.2	7.92	489	-0.9	0.07	0.15	0.09	0.48	0.051124744	0.020449898	0.069529652	0.075664622	0.034764826	0.034764826	0.022494888	0.059304703	0.069529652	0.069529652	0.012269939	0.067484663	0.061349693	0.030674847	0.079754601	0.100204499	0.069529652	0.034764826	0.006134969	0.030674847	56.08	61.7	0.4	9.118941073	0.07	0.55	NA	NA	19	-0.515	0.143053	296.115	0.638037	0.3841365	0.395919	0.267894	0.0143149	0.717791	1	NA	11	1
YMR141C	12116.5	10.16	102	-0.2	0.12	0.1	-0.06	0.4	0.029411765	0.039215686	0.029411765	0.058823529	0.088235294	0	0.019607843	0.058823529	0.078431373	0.107843137	0.039215686	0.058823529	0.039215686	0.009803922	0.088235294	0.098039216	0.078431373	0.049019608	0	0.029411765	42.68	75.54	0.2	NA	1.52	0.75	NA	NA	NA	NA	0.54362	2329.52	0.156863	NA	0.355987	0.441176	0.127451	0.431373	NA	NA	NA	0
YMR141W-A	8828.9	11.26	74	0.72	0.11	0.12	0	0.41	0.040540541	0.040540541	0.013513514	0	0.081081081	0	0.054054054	0.135135135	0.013513514	0.202702703	0.040540541	0.040540541	0.040540541	0.067567568	0.081081081	0.081081081	0.027027027	0.013513514	0.013513514	0.013513514	45.94	130.63	NA	NA	NA	NA	NA	NA	NA	NA	0.944749	2329.29	0.027027	NA	0.377778	0.513514	0.121622	0.364865	NA	NA	NA	0
YMR142C	22550.5	11.68	199	-0.72	0.06	0.74	0.85	0.92	0.165829146	0	0.035175879	0.070351759	0.040201005	0.040201005	0.020100503	0.050251256	0.100502513	0.055276382	0.005025126	0.040201005	0.045226131	0.045226131	0.130653266	0.030150754	0.035175879	0.070351759	0.005025126	0.015075377	38.61	69.35	19.4	15.72600523	0.47	0.83	51.97	107.66	67	-0.597	0.240595	165.121	0.452261	NA	0.441667	0.462312	0.0100503	0.527638	3	NA	180	58
YMR143W	15863.7	10.91	143	-0.34	0.08	0.68	0.73	0.84	0.083916084	0	0.034965035	0.041958042	0.041958042	0.083916084	0.020979021	0.055944056	0.118881119	0.076923077	0.006993007	0.020979021	0.041958042	0.041958042	0.06993007	0.076923077	0.041958042	0.097902098	0	0.041958042	42.08	83.6	15.8	15.04473563	0.38	0.82	27.13	163.36	131	-3.089	0.325719	370.926	0.146853	NA	0.398148	0.321678	0.195804	0.482517	3	NA	130	32
YMR144W	38569.9	7.2	342	-0.87	0.03	0.1	-0.04	0.41	0.035087719	0.00877193	0.055555556	0.070175439	0.014619883	0.040935673	0.020467836	0.064327485	0.081871345	0.096491228	0.038011696	0.102339181	0.029239766	0.084795322	0.040935673	0.105263158	0.064327485	0.035087719	0.002923977	0.00877193	48.83	74.09	0.2	11.04984855	0.68	0.69	7.42	9.35	NA	NA	0.138317	109.504	0.438596	0.3140234	0.380952	0.377193	0.0467836	0.576023	7	NA	7	1
YMR145C	62789.8	9.73	560	-0.24	0.1	0.26	0.33	0.62	0.083928571	0.003571429	0.057142857	0.051785714	0.042857143	0.058928571	0.0125	0.046428571	0.091071429	0.105357143	0.017857143	0.039285714	0.0375	0.033928571	0.044642857	0.076785714	0.057142857	0.078571429	0.0125	0.048214286	39.04	85.21	6.3	12.26737193	0.42	0.68	19.3	28.55	NA	3.643	0.335596	4878.77	0.0946429	0.4523431	0.410576	0.342857	0.153571	0.503571	6	NA	37	12
YMR146C	38742.7	5.41	347	-0.4	0.11	0.29	0.34	0.63	0.057636888	0.017291066	0.066282421	0.074927954	0.04610951	0.074927954	0.034582133	0.069164265	0.080691643	0.063400576	0.011527378	0.040345821	0.031700288	0.023054755	0.023054755	0.089337176	0.07204611	0.063400576	0.014409222	0.04610951	28.34	72.39	7	11.22881869	0.45	0.76	30.76	45.79	1250	NA	0.213582	1300.41	0.0489914	0.4529944	0.426245	0	0.527378	0.472622	2	NA	41	17
YMR147W	25914.5	7.27	223	-0.58	0.11	0.14	0.06	0.48	0.067264574	0.00896861	0.031390135	0.094170404	0.053811659	0.01793722	0.035874439	0.058295964	0.085201794	0.089686099	0.013452915	0.071748879	0.044843049	0.044843049	0.035874439	0.085201794	0.053811659	0.049327354	0.00896861	0.049327354	45.93	72.52	NA	NA	0.45	0.7	NA	NA	NA	NA	0.279103	2453.62	0.408072	0.3737308	0.397322	0.466368	0.0403587	0.493274	2	NA	NA	0
YMR148W	16387.3	9.72	148	0.45	0.13	0.14	0.14	0.51	0.087837838	0.006756757	0.02027027	0.040540541	0.114864865	0.033783784	0	0.060810811	0.047297297	0.101351351	0.027027027	0.027027027	0.067567568	0.060810811	0.033783784	0.101351351	0.067567568	0.087837838	0	0.013513514	57.17	93.08	1.1	9.84862294	0.67	0.74	4.89	16.26	NA	0.439	0.783415	2172.29	0.425676	0.3570393	0.427294	0.432432	0.0810811	0.486486	NA	NA	11	0
YMR149W	31652.1	7.06	286	0.37	0.1	0.19	0.27	0.59	0.083916084	0.006993007	0.034965035	0.055944056	0.076923077	0.045454545	0.017482517	0.101398601	0.059440559	0.108391608	0.013986014	0.045454545	0.052447552	0.024475524	0.027972028	0.073426573	0.06993007	0.073426573	0.003496503	0.024475524	35.38	108.12	3.1	13.04473563	0.35	0.81	28.81	31.59	329	-1.758	0.712014	4857.67	0.0664336	0.4289346	0.416957	0.321678	0.22028	0.458042	1	NA	36	13
YMR150C	21432.9	7.6	190	-0.08	0.11	0.09	-0.16	0.34	0.042105263	0.015789474	0.063157895	0.031578947	0.047368421	0.078947368	0.031578947	0.073684211	0.052631579	0.078947368	0.036842105	0.068421053	0.047368421	0.010526316	0.042105263	0.057894737	0.073684211	0.084210526	0.026315789	0.036842105	23.33	83.83	1.5	NA	0.52	0.76	28.87	5.12	NA	NA	0.386552	697.532	0.0526316	0.3353902	0.411867	0.110526	0.315789	0.573684	2	NA	18	3
YMR151W	16858.5	8.92	145	0.58	0.13	0.12	0.04	0.46	0.020689655	0.055172414	0.013793103	0.027586207	0.068965517	0.055172414	0.027586207	0.144827586	0.055172414	0.131034483	0.034482759	0.048275862	0.027586207	0.055172414	0.034482759	0.075862069	0.020689655	0.04137931	0.013793103	0.048275862	44.12	116.21	NA	NA	0.68	0.7	NA	NA	NA	NA	0.945135	3896.75	0.0137931	NA	0.349315	0.641379	0.062069	0.296552	2	NA	NA	0
